"","ship_type","fuel_type","year","consumption"
"464","T","LNG",2038,826.320201498321
"465","T","LPG",2038,795.715749590975
"466","T","MeOH",2038,0
"467","T","NH3",2038,288.103978300181
"468","T","RefPO",2038,1101.76026866443
"469","T","H2",2038,550.880134332214
"470","B","Oil",2038,1375.46585845763
"471","B","LNG",2038,1023.41209706669
"472","B","LPG",2038,909.699641837058
"473","B","MeOH",2038,0
"474","B","NH3",2038,386.465503014916
"475","B","RefPO",2038,1237.1915128984
"476","B","H2",2038,382.073849571565
"477","G","Oil",2038,1177.89831709477
"478","G","LNG",2038,694.118651145134
"479","G","LPG",2038,747.871947361761
"480","G","MeOH",2038,0
"481","G","NH3",2038,324.937466784765
"482","G","RefPO",2038,1047.02072630647
"483","G","H2",2038,444.048968746046
"484","O","Oil",2038,632.936771728749
"485","O","LNG",2038,423.841588211216
"486","O","LPG",2038,439.539424811631
"487","O","MeOH",2038,0
"488","O","NH3",2038,218.25405921681
"489","O","RefPO",2038,753.496156819939
"490","O","H2",2038,329.654568608723
"491","C","Oil",2039,1015.51913465784
"492","C","LNG",2039,557.977546515295
"493","C","LPG",2039,681.972556852027
"494","C","MeOH",2039,0
"495","C","NH3",2039,314.263215853442
"496","C","RefPO",2039,967.161080626511
"497","C","H2",2039,402.98378359438
"498","T","Oil",2039,1219.787920434
"499","T","LNG",2039,816.822268147765
"500","T","LPG",2039,786.5695915497
"501","T","MeOH",2039,0
"502","T","NH3",2039,284.792438319719
"503","T","RefPO",2039,1089.09635753035
"504","T","H2",2039,544.548178765177
"505","B","Oil",2039,1359.65590606157
"506","B","LNG",2039,1011.64873962914
"507","B","LPG",2039,899.243324114793
"508","B","MeOH",2039,0
"509","B","NH3",2039,382.023370796354
"510","B","RefPO",2039,1222.97092079612
"511","B","H2",2039,377.682196128213
"512","G","Oil",2039,1164.35925597874
"513","G","LNG",2039,686.140275844616
"514","G","LPG",2039,739.275718081741
"515","G","MeOH",2039,0
"516","G","NH3",2039,321.202553373446
"517","G","RefPO",2039,1034.98600531444
"518","G","H2",2039,438.944957611034
"519","O","Oil",2039,625.661636421522
"520","O","LNG",2039,418.969845817983
"521","O","LPG",2039,434.487247514946
"522","O","MeOH",2039,0
"523","O","NH3",2039,215.74539186949
