"","ship_type","fuel_type","year","consumption"
"309","O","Oil",2033,841.522196078431
"310","O","LNG",2033,281.759663865546
"311","O","LPG",2033,292.195206971677
"312","O","MeOH",2033,0
"313","O","NH3",2033,0
"314","O","RefPO",2033,1001.81213818861
"315","O","H2",2033,0
"316","C","Oil",2034,1346.51688888889
"317","C","LNG",2034,369.922222222222
"318","C","LPG",2034,452.127160493827
"319","C","MeOH",2034,0
"320","C","NH3",2034,0
"321","C","RefPO",2034,1282.39703703704
"322","C","H2",2034,0
"323","T","Oil",2034,1629.87310961969
"324","T","LNG",2034,545.71644295302
"325","T","LPG",2034,525.504722843649
"326","T","MeOH",2034,0
"327","T","NH3",2034,0
"328","T","RefPO",2034,1455.24384787472
"329","T","H2",2034,0
"330","B","Oil",2034,1814.63421176471
"331","B","LNG",2034,675.087132352941
"332","B","LPG",2034,600.077450980392
"333","B","MeOH",2034,0
"334","B","NH3",2034,0
"335","B","RefPO",2034,1632.21066666667
"336","B","H2",2034,0
"337","G","Oil",2034,1544.4
"338","G","LNG",2034,455.046428571429
"339","G","LPG",2034,490.285714285714
"340","G","MeOH",2034,0
"341","G","NH3",2034,0
"342","G","RefPO",2034,1372.8
"343","G","H2",2034,0
"344","O","Oil",2034,832.375215686275
"345","O","LNG",2034,278.697058823529
"346","O","LPG",2034,289.01917211329
"347","O","MeOH",2034,0
"348","O","NH3",2034,0
"349","O","RefPO",2034,990.922875816993
"350","O","H2",2034,0
"351","C","Oil",2035,1084.77854304636
"352","C","LNG",2035,596.032166508988
"353","C","LPG",2035,728.48375906654
"354","C","MeOH",2035,0
"355","C","NH3",2035,335.69627768897
"356","C","RefPO",2035,1033.12242194891
"357","C","H2",2035,430.467675812047
"358","T","Oil",2035,1302.97866184448
"359","T","LNG",2035,872.530353913717
"360","T","LPG",2035,840.214414879876
"361","T","MeOH",2035,0
"362","T","NH3",2035,304.215564008231
"363","T","RefPO",2035,1163.37380521829
"364","T","H2",2035,581.686902609145
"365","B","Oil",2035,1452.38578229134
"366","B","LNG",2035,1080.64418325248
"367","B","LPG",2035,960.572607335539
"368","B","MeOH",2035,0
"369","B","NH3",2035,408.077742150822
"370","B","RefPO",2035,1306.37874597633
"371","B","H2",2035,403.440495080927
"372","G","Oil",2035,1243.76970770593
"373","G","LNG",2035,732.935720612425
"374","G","LPG",2035,789.695052511704
"375","G","MeOH",2035,0
"376","G","NH3",2035,343.108884884396
"377","G","RefPO",2035,1105.57307351639
"378","G","H2",2035,468.881437428824
"379","O","Oil",2035,668.332378223496
"380","O","LNG",2035,447.544003274662
"381","O","LPG",2035,464.11970709965
"382","O","MeOH",2035,0
"383","O","NH3",2035,230.459440766723
"384","O","RefPO",2035,795.6337835994
"385","O","H2",2035,348.089780324737
"386","C","Oil",2036,1072.72544812362
"387","C","LNG",2036,589.40958688111
"388","C","LPG",2036,720.389495076912
"389","C","MeOH",2036,0
"390","C","NH3",2036,331.966319047982
"391","C","RefPO",2036,1021.64328392726
"392","C","H2",2036,425.684701636357
"393","T","Oil",2036,1288.50112115732
"394","T","LNG",2036,862.835572203565
"395","T","LPG",2036,830.878699158988
"396","T","MeOH",2036,0
"397","T","NH3",2036,300.835391074806
"398","T","RefPO",2036,1150.44742960475
"399","T","H2",2036,575.223714802377
"400","B","Oil",2036,1436.2481624881
"401","B","LNG",2036,1068.63702566079
"402","B","LPG",2036,949.899578365145
"403","B","MeOH",2036,0
"404","B","NH3",2036,403.543545015813
"405","B","RefPO",2036,1291.8634265766
"406","B","H2",2036,398.957822913361
"407","G","Oil",2036,1229.95004428698
"408","G","LNG",2036,724.791990383399
"409","G","LPG",2036,780.920663039352
"410","G","MeOH",2036,0
"411","G","NH3",2036,339.296563941236
"412","G","RefPO",2036,1093.28892825509
"413","G","H2",2036,463.671643679615
"414","O","Oil",2036,660.906462909901
"415","O","LNG",2036,442.571292127166
"416","O","LPG",2036,458.962821465209
"417","O","MeOH",2036,0
"418","O","NH3",2036,227.898780313759
"419","O","RefPO",2036,786.793408226073
"420","O","H2",2036,344.222116098907
"421","C","Oil",2037,1060.67235320088
"422","C","LNG",2037,582.787007253232
"423","C","LPG",2037,712.295231087284
"424","C","MeOH",2037,0
"425","C","NH3",2037,328.236360406993
"426","C","RefPO",2037,1010.1641459056
"427","C","H2",2037,420.901727460668
"428","T","Oil",2037,1274.02358047016
"429","T","LNG",2037,853.140790493412
"430","T","LPG",2037,821.542983438101
"431","T","MeOH",2037,0
"432","T","NH3",2037,297.455218141381
"433","T","RefPO",2037,1137.52105399122
"434","T","H2",2037,568.760526995608
"435","B","Oil",2037,1420.11054268486
"436","B","LNG",2037,1056.62986806909
"437","B","LPG",2037,939.22654939475
"438","B","MeOH",2037,0
"439","B","NH3",2037,399.009347880804
"440","B","RefPO",2037,1277.34810717686
"441","B","H2",2037,394.475150745795
"442","G","Oil",2037,1216.13038086802
"443","G","LNG",2037,716.648260154372
"444","G","LPG",2037,772.146273567
"445","G","MeOH",2037,0
"446","G","NH3",2037,335.484242998076
"447","G","RefPO",2037,1081.0047829938
"448","G","H2",2037,458.461849930406
"449","O","Oil",2037,653.480547596307
"450","O","LNG",2037,437.59858097967
"451","O","LPG",2037,453.805935830769
"452","O","MeOH",2037,0
"453","O","NH3",2037,225.338119860795
"454","O","RefPO",2037,777.953032852746
"455","O","H2",2037,340.354451873076
"456","C","Oil",2038,1048.61925827815
"457","C","LNG",2038,576.164427625355
"458","C","LPG",2038,704.200967097656
"459","C","MeOH",2038,0
"460","C","NH3",2038,324.506401766004
"461","C","RefPO",2038,998.685007883948
"462","C","H2",2038,416.118753284978
"463","T","Oil",2038,1259.546039783
"464","T","LNG",2038,843.44600878326
"465","T","LPG",2038,812.207267717213
"466","T","MeOH",2038,0
"467","T","NH3",2038,294.075045207957
"468","T","RefPO",2038,1124.59467837768
"469","T","H2",2038,562.29733918884
"470","B","Oil",2038,1403.97292288162
"471","B","LNG",2038,1044.6227104774
"472","B","LPG",2038,928.553520424355
"473","B","MeOH",2038,0
"474","B","NH3",2038,394.475150745795
"475","B","RefPO",2038,1262.83278777712
"476","B","H2",2038,389.992478578229
"477","G","Oil",2038,1202.31071744907
"478","G","LNG",2038,708.504529925345
"479","G","LPG",2038,763.371884094647
"480","G","MeOH",2038,0
"481","G","NH3",2038,331.671922054916
"482","G","RefPO",2038,1068.72063773251
"483","G","H2",2038,453.252056181197
"484","O","Oil",2038,646.054632282712
"485","O","LNG",2038,432.625869832173
"486","O","LPG",2038,448.649050196328
"487","O","MeOH",2038,0
"488","O","NH3",2038,222.777459407832
"489","O","RefPO",2038,769.112657479419
"490","O","H2",2038,336.486787647246
"491","C","Oil",2039,1036.56616335541
"492","C","LNG",2039,569.541847997477
"493","C","LPG",2039,696.106703108028
"494","C","MeOH",2039,0
"495","C","NH3",2039,320.776443125016
"496","C","RefPO",2039,987.205869862294
"497","C","H2",2039,411.335779109289
"498","T","Oil",2039,1245.06849909584
"499","T","LNG",2039,833.751227073108
"500","T","LPG",2039,802.871551996326
"501","T","MeOH",2039,0
"502","T","NH3",2039,290.694872274532
"503","T","RefPO",2039,1111.66830276414
"504","T","H2",2039,555.834151382072
"505","B","Oil",2039,1387.83530307839
"506","B","LNG",2039,1032.61555288571
"507","B","LPG",2039,917.88049145396
"508","B","MeOH",2039,0
"509","B","NH3",2039,389.940953610786
"510","B","RefPO",2039,1248.31746837739
"511","B","H2",2039,385.509806410663
"512","G","Oil",2039,1188.49105403012
"513","G","LNG",2039,700.360799696318
"514","G","LPG",2039,754.597494622295
"515","G","MeOH",2039,0
"516","G","NH3",2039,327.859601111756
"517","G","RefPO",2039,1056.43649247121
"518","G","H2",2039,448.042262431988
"519","O","Oil",2039,638.628716969118
"520","O","LNG",2039,427.653158684677
"521","O","LPG",2039,443.492164561888
"522","O","MeOH",2039,0
"523","O","NH3",2039,220.216798954868
"524","O","RefPO",2039,760.272282106093
"525","O","H2",2039,332.619123421416
"526","C","Oil",2040,598.072706185567
"527","C","LNG",2040,876.297005400098
"528","C","LPG",2040,1071.02967326679
"529","C","MeOH",2040,524.625180864532
"530","C","NH3",2040,740.319883872497
"531","C","RefPO",2040,569.593053510064
"532","C","H2",2040,949.321755850106
"533","T","Oil",2040,717.844725738396
"534","T","LNG",2040,1281.86558167571
"535","T","LPG",2040,1234.38907865068
"536","T","MeOH",2040,511.621789177585
"537","T","NH3",2040,670.40096512925
"538","T","RefPO",2040,640.932790837854
"539","T","H2",2040,1281.86558167571
"540","B","Oil",2040,794.525625
"541","B","LNG",2040,1576.43973214286
"542","B","LPG",2040,1401.27976190476
"543","B","MeOH",2040,650.488815789474
"544","B","NH3",2040,892.953448275862
"545","B","RefPO",2040,714.652678571428
"546","B","H2",2040,882.80625
"547","G","Oil",2040,688.023749135347
"548","G","LNG",2040,1081.18017721269
"549","G","LPG",2040,1164.90793504397
"550","G","MeOH",2040,547.200174750919
"551","G","NH3",2040,759.198619735555
"552","G","RefPO",2040,611.576665898086
"553","G","H2",2040,1037.49612964854
"554","O","Oil",2040,367.421793921423
"555","O","LNG",2040,656.110346288256
"556","O","LPG",2040,680.410729484117
"557","O","MeOH",2040,354.52980115225
"558","O","NH3",2040,506.788681270929
"559","O","RefPO",2040,437.406897525504
"560","O","H2",2040,765.462070669632
"561","C","Oil",2041,591.036556701031
"562","C","LNG",2041,865.987628865979
"563","C","LPG",2041,1058.42932416953
"564","C","MeOH",2041,518.453119913185
"565","C","NH3",2041,731.610238179879
"566","C","RefPO",2041,562.891958762886
"567","C","H2",2041,938.153264604811
"568","T","Oil",2041,709.399493670886
"569","T","LNG",2041,1266.78481012658
"570","T","LPG",2041,1219.86685419597
"571","T","MeOH",2041,505.602709304908
"572","T","NH3",2041,662.513894951259
"573","T","RefPO",2041,633.392405063291
"574","T","H2",2041,1266.78481012658
"575","B","Oil",2041,785.178264705882
"576","B","LNG",2041,1557.89338235294
"577","B","LPG",2041,1384.79411764706
"578","B","MeOH",2041,642.83600619195
"579","B","NH3",2041,882.448113590264
"580","B","RefPO",2041,706.245
"581","B","H2",2041,872.420294117647
"582","G","Oil",2041,679.929352086696
"583","G","LNG",2041,1068.46041042195
"584","G","LPG",2041,1151.20313580816
"585","G","MeOH",2041,540.762525636203
"586","G","NH3",2041,750.266871268078
"587","G","RefPO",2041,604.381646299285
"588","G","H2",2041,1025.29029282914
"589","O","Oil",2041,363.099184581171
"590","O","LNG",2041,648.391401037805
"591","O","LPG",2041,672.405897372539
"592","O","MeOH",2041,350.358862315165
"593","O","NH3",2041,500.826461491271
"594","O","RefPO",2041,432.260934025204
"595","O","H2",2041,756.456634544107
"596","C","Oil",2042,584.000407216495
"597","C","LNG",2042,855.678252331861
"598","C","LPG",2042,1045.82897507227
"599","C","MeOH",2042,512.281058961838
"600","C","NH3",2042,722.900592487262
"601","C","RefPO",2042,556.190864015709
"602","C","H2",2042,926.984773359516
"603","T","Oil",2042,700.954261603375
"604","T","LNG",2042,1251.70403857746
"605","T","LPG",2042,1205.34462974125
"606","T","MeOH",2042,499.58362943223
"607","T","NH3",2042,654.626824773267
"608","T","RefPO",2042,625.852019288728
"609","T","H2",2042,1251.70403857746
"610","B","Oil",2042,775.830904411765
"611","B","LNG",2042,1539.34703256302
"612","B","LPG",2042,1368.30847338936
"613","B","MeOH",2042,635.183196594427
"614","B","NH3",2042,871.942778904665
"615","B","RefPO",2042,697.837321428571
"616","B","H2",2042,862.034338235294
"617","G","Oil",2042,671.834955038045
"618","G","LNG",2042,1055.74064363121
"619","G","LPG",2042,1137.49833657235
"620","G","MeOH",2042,534.324876521486
"621","G","NH3",2042,741.335122800601
"622","G","RefPO",2042,597.186626700484
"623","G","H2",2042,1013.08445600975
"624","O","Oil",2042,358.776575240919
"625","O","LNG",2042,640.672455787355
"626","O","LPG",2042,664.401065260961
"627","O","MeOH",2042,346.18792347808
"628","O","NH3",2042,494.864241711613
"629","O","RefPO",2042,427.114970524904
"630","O","H2",2042,747.451198418582
"631","C","Oil",2043,576.964257731959
"632","C","LNG",2043,845.368875797742
"633","C","LPG",2043,1033.22862597502
"634","C","MeOH",2043,506.10899801049
"635","C","NH3",2043,714.190946794644
"636","C","RefPO",2043,549.489769268532
"637","C","H2",2043,915.81628211422
"638","T","Oil",2043,692.509029535865
"639","T","LNG",2043,1236.62326702833
"640","T","LPG",2043,1190.82240528654
"641","T","MeOH",2043,493.564549559553
"642","T","NH3",2043,646.739754595276
"643","T","RefPO",2043,618.311633514165
"644","T","H2",2043,1236.62326702833
"645","B","Oil",2043,766.483544117647
"646","B","LNG",2043,1520.80068277311
"647","B","LPG",2043,1351.82282913165
"648","B","MeOH",2043,627.530386996904
"649","B","NH3",2043,861.437444219067
"650","B","RefPO",2043,689.429642857143
"651","B","H2",2043,851.648382352941
"652","G","Oil",2043,663.740557989393
"653","G","LNG",2043,1043.02087684048
