"","ship_type","fuel_type","year","consumption"
"390","C","NH3",2036,337.021643703535
"391","C","RefPO",2036,1037.20130347945
"392","C","H2",2036,432.167209783104
"393","T","Oil",2036,1308.12296564195
"394","T","LNG",2036,875.975200206665
"395","T","LPG",2036,843.531674273085
"396","T","MeOH",2036,0
"397","T","NH3",2036,305.416640685082
"398","T","RefPO",2036,1167.96693360889
"399","T","H2",2036,583.983466804443
"400","B","Oil",2036,1458.11996191685
"401","B","LNG",2036,1084.91068595004
"402","B","LPG",2036,964.365054177812
"403","B","MeOH",2036,0
"404","B","NH3",2036,409.688878188643
"405","B","RefPO",2036,1311.53647368182
"406","B","H2",2036,405.033322754681
"407","G","Oil",2036,1248.68024800709
"408","G","LNG",2036,735.829431861318
"409","G","LPG",2036,792.812855877515
"410","G","MeOH",2036,0
"411","G","NH3",2036,344.46351669161
"412","G","RefPO",2036,1109.93799822852
"413","G","H2",2036,470.732633177274
"414","O","Oil",2036,670.971028334925
"415","O","LNG",2036,449.31095647428
"416","O","LPG",2036,465.952103010365
"417","O","MeOH",2036,0
"418","O","NH3",2036,231.369320115491
"419","O","RefPO",2036,798.775033732054
"420","O","H2",2036,349.464077257774
"421","C","Oil",2037,1076.82472406181
"422","C","LNG",2037,591.661936297698
"423","C","LPG",2037,723.142366586075
"424","C","MeOH",2037,0
"425","C","NH3",2037,333.234883661922
"426","C","RefPO",2037,1025.54735624934
"427","C","H2",2037,427.311398437226
"428","T","Oil",2037,1293.42495479204
"429","T","LNG",2037,866.132782226815
"430","T","LPG",2037,834.053790292488
"431","T","MeOH",2037,0
"432","T","NH3",2037,301.984993036935
"433","T","RefPO",2037,1154.84370963575
"434","T","H2",2037,577.421854817876
"435","B","Oil",2037,1441.73659155824
"436","B","LNG",2037,1072.72067824273
"437","B","LPG",2037,953.52949177132
"438","B","MeOH",2037,0
"439","B","NH3",2037,405.085632366299
"440","B","RefPO",2037,1296.80010880899
"441","B","H2",2037,400.482386543954
"442","G","Oil",2037,1234.65013286094
"443","G","LNG",2037,727.56168543591
"444","G","LPG",2037,783.904846260914
"445","G","MeOH",2037,0
"446","G","NH3",2037,340.593140099569
"447","G","RefPO",2037,1097.46678476528
"448","G","H2",2037,465.443502467417
"449","O","Oil",2037,663.432028016555
"450","O","LNG",2037,444.262518761086
"451","O","LPG",2037,460.716686122608
"452","O","MeOH",2037,0
"453","O","NH3",2037,228.769664833295
"454","O","RefPO",2037,789.800033353042
"455","O","H2",2037,345.537514591956
"456","C","Oil",2038,1064.5880794702
"457","C","LNG",2038,584.938505203406
"458","C","LPG",2038,714.924839693051
"459","C","MeOH",2038,0
"460","C","NH3",2038,329.448123620309
"461","C","RefPO",2038,1013.89340901924
"462","C","H2",2038,422.455587091349
"463","T","Oil",2038,1278.72694394213
"464","T","LNG",2038,856.290364246964
"465","T","LPG",2038,824.575906311892
"466","T","MeOH",2038,0
"467","T","NH3",2038,298.553345388788
"468","T","RefPO",2038,1141.72048566262
"469","T","H2",2038,570.86024283131
"470","B","Oil",2038,1425.35322119962
"471","B","LNG",2038,1060.53067053543
"472","B","LPG",2038,942.693929364827
"473","B","MeOH",2038,0
"474","B","NH3",2038,400.482386543954
"475","B","RefPO",2038,1282.06374393617
"476","B","H2",2038,395.931450333228
"477","G","Oil",2038,1220.62001771479
"478","G","LNG",2038,719.293939010502
"479","G","LPG",2038,774.996836644312
"480","G","MeOH",2038,0
"481","G","NH3",2038,336.722763507529
"482","G","RefPO",2038,1084.99557130204
"483","G","H2",2038,460.15437175756
"484","O","Oil",2038,655.893027698185
"485","O","LNG",2038,439.214081047892
"486","O","LPG",2038,455.481269234851
"487","O","MeOH",2038,0
"488","O","NH3",2038,226.170009551098
"489","O","RefPO",2038,780.82503297403
"490","O","H2",2038,341.610951926138
"491","C","Oil",2039,1052.35143487859
"492","C","LNG",2039,578.215074109114
"493","C","LPG",2039,706.707312800028
"494","C","MeOH",2039,0
"495","C","NH3",2039,325.661363578696
"496","C","RefPO",2039,1002.23946178913
"497","C","H2",2039,417.599775745471
"498","T","Oil",2039,1264.02893309222
"499","T","LNG",2039,846.447946267114
"500","T","LPG",2039,815.098022331295
"501","T","MeOH",2039,0
"502","T","NH3",2039,295.121697740641
"503","T","RefPO",2039,1128.59726168949
"504","T","H2",2039,564.298630844743
"505","B","Oil",2039,1408.969850841
"506","B","LNG",2039,1048.34066282813
"507","B","LPG",2039,931.858366958335
"508","B","MeOH",2039,0
"509","B","NH3",2039,395.87914072161
"510","B","RefPO",2039,1267.32737906334
"511","B","H2",2039,391.380514122501
"512","G","Oil",2039,1206.58990256864
"513","G","LNG",2039,711.026192585094
"514","G","LPG",2039,766.088827027711
"515","G","MeOH",2039,0
"516","G","NH3",2039,332.852386915488
"517","G","RefPO",2039,1072.5243578388
"518","G","H2",2039,454.865241047703
"519","O","Oil",2039,648.354027379815
"520","O","LNG",2039,434.165643334698
"521","O","LPG",2039,450.245852347094
"522","O","MeOH",2039,0
"523","O","NH3",2039,223.570354268902
"524","O","RefPO",2039,771.850032595018
"525","O","H2",2039,337.68438926032
"526","C","Oil",2040,607.180412371134
"527","C","LNG",2040,889.641629847815
"528","C","LPG",2040,1087.339769814
"529","C","MeOH",2040,532.614396816784
"530","C","NH3",2040,751.593790733499
"531","C","RefPO",2040,578.26705940108
"532","C","H2",2040,963.778432335133
"533","T","Oil",2040,728.776371308017
"534","T","LNG",2040,1301.38637733574
"535","T","LPG",2040,1253.18688187886
"536","T","MeOH",2040,519.412983936635
"537","T","NH3",2040,680.610116882487
"538","T","RefPO",2040,650.693188667872
"539","T","H2",2040,1301.38637733574
"540","B","Oil",2040,806.625
"541","B","LNG",2040,1600.44642857143
"542","B","LPG",2040,1422.61904761905
"543","B","MeOH",2040,660.394736842105
"544","B","NH3",2040,906.551724137931
"545","B","RefPO",2040,725.535714285714
"546","B","H2",2040,896.25
"547","G","Oil",2040,698.501268157713
"548","G","LNG",2040,1097.64484996212
"549","G","LPG",2040,1182.64764979084
"550","G","MeOH",2040,555.533172335959
"551","G","NH3",2040,770.760020036097
"552","G","RefPO",2040,620.890016140189
"553","G","H2",2040,1053.29556309496
"554","O","Oil",2040,373.017049666419
"555","O","LNG",2040,666.10187440432
"556","O","LPG",2040,690.772314197073
"557","O","MeOH",2040,359.928732134264
"558","O","NH3",2040,514.506275401958
"559","O","RefPO",2040,444.067916269547
"560","O","H2",2040,777.118853471707
"561","C","Oil",2041,600.037113402062
"562","C","LNG",2041,879.175257731959
"563","C","LPG",2041,1074.54753722795
"564","C","MeOH",2041,526.348345089528
"565","C","NH3",2041,742.751510842517
"566","C","RefPO",2041,571.463917525773
"567","C","H2",2041,952.439862542955
"568","T","Oil",2041,720.202531645569
"569","T","LNG",2041,1286.07594936709
"570","T","LPG",2041,1238.44350679794
"571","T","MeOH",2041,513.302242949145
"572","T","NH3",2041,672.602939036811
"573","T","RefPO",2041,643.037974683544
"574","T","H2",2041,1286.07594936709
"575","B","Oil",2041,797.135294117647
"576","B","LNG",2041,1581.61764705882
"577","B","LPG",2041,1405.88235294118
"578","B","MeOH",2041,652.625386996904
"579","B","NH3",2041,895.886409736308
"580","B","RefPO",2041,717
"581","B","H2",2041,885.705882352941
"582","G","Oil",2041,690.283606179387
"583","G","LNG",2041,1084.73138113904
"584","G","LPG",2041,1168.73414802859
"585","G","MeOH",2041,548.997487955536
"586","G","NH3",2041,761.692255094496
"587","G","RefPO",2041,613.58542771501
"588","G","H2",2041,1040.90385058796
"589","O","Oil",2041,368.628613787991
"590","O","LNG",2041,658.265381764269
"591","O","LPG",2041,682.645581088872
"592","O","MeOH",2041,355.694276462097
"593","O","NH3",2041,508.453260397229
"594","O","RefPO",2041,438.843587842846
"595","O","H2",2041,767.976278724981
"596","C","Oil",2042,592.89381443299
"597","C","LNG",2042,868.708885616102
"598","C","LPG",2042,1061.7553046419
"599","C","MeOH",2042,520.082293362272
"600","C","NH3",2042,733.909230951535
"601","C","RefPO",2042,564.660775650466
"602","C","H2",2042,941.101292750777
"603","T","Oil",2042,711.628691983122
"604","T","LNG",2042,1270.76552139843
"605","T","LPG",2042,1223.70013171701
"606","T","MeOH",2042,507.191501961655
"607","T","NH3",2042,664.595761191134
"608","T","RefPO",2042,635.382760699216
"609","T","H2",2042,1270.76552139843
"610","B","Oil",2042,787.645588235294
"611","B","LNG",2042,1562.78886554622
"612","B","LPG",2042,1389.1456582633
"613","B","MeOH",2042,644.856037151703
"614","B","NH3",2042,885.221095334686
"615","B","RefPO",2042,708.464285714286
"616","B","H2",2042,875.161764705882
"617","G","Oil",2042,682.06594420106
"618","G","LNG",2042,1071.81791231595
"619","G","LPG",2042,1154.82064626635
"620","G","MeOH",2042,542.461803575112
"621","G","NH3",2042,752.624490152894
"622","G","RefPO",2042,606.280839289832
"623","G","H2",2042,1028.51213808096
"624","O","Oil",2042,364.240177909563
"625","O","LNG",2042,650.428889124219
"626","O","LPG",2042,674.518847980671
"627","O","MeOH",2042,351.459820789929
"628","O","NH3",2042,502.4002453925
"629","O","RefPO",2042,433.619259416146
"630","O","H2",2042,758.833703978255
"631","C","Oil",2043,585.750515463918
"632","C","LNG",2043,858.242513500245
"633","C","LPG",2043,1048.96307205586
"634","C","MeOH",2043,513.816241635015
"635","C","NH3",2043,725.066951060552
"636","C","RefPO",2043,557.857633775159
"637","C","H2",2043,929.762722958599
"638","T","Oil",2043,703.054852320675
"639","T","LNG",2043,1255.45509342978
"640","T","LPG",2043,1208.95675663608
"641","T","MeOH",2043,501.080760974165
"642","T","NH3",2043,656.588583345458
"643","T","RefPO",2043,627.727546714888
"644","T","H2",2043,1255.45509342978
"645","B","Oil",2043,778.155882352941
"646","B","LNG",2043,1543.96008403361
"647","B","LPG",2043,1372.40896358543
"648","B","MeOH",2043,637.086687306501
"649","B","NH3",2043,874.555780933063
"650","B","RefPO",2043,699.928571428571
"651","B","H2",2043,864.617647058823
"652","G","Oil",2043,673.848282222734
"653","G","LNG",2043,1058.90444349287
"654","G","LPG",2043,1140.9071445041
"655","G","MeOH",2043,535.926119194689
"656","G","NH3",2043,743.556725211293
"657","G","RefPO",2043,598.976250864653
"658","G","H2",2043,1016.12042557396
"659","O","Oil",2043,359.851742031134
"660","O","LNG",2043,642.592396484168
"661","O","LPG",2043,666.392114872471
"662","O","MeOH",2043,347.225365117761
"663","O","NH3",2043,496.347230387771
"664","O","RefPO",2043,428.394930989445
"665","O","H2",2043,749.691129231529
"666","C","Oil",2044,578.607216494845
"667","C","LNG",2044,847.776141384389
"668","C","LPG",2044,1036.17083946981
"669","C","MeOH",2044,507.550189907759
"670","C","NH3",2044,716.22467116957
"671","C","RefPO",2044,551.054491899853
"672","C","H2",2044,918.424153166421
