"","ship_type","fuel_type","year","consumption"
"775","C","NH3",2047,2887.79955346068
"776","C","RefPO",2047,0
"777","C","H2",2047,3703.06269270298
"778","T","Oil",2047,0
"779","T","LNG",2047,450.682438580528
"780","T","LPG",2047,433.990496410879
"781","T","MeOH",2047,2158.53167951726
"782","T","NH3",2047,2828.42082143642
"783","T","RefPO",2047,0
"784","T","H2",2047,5408.18926296633
"785","B","Oil",2047,0
"786","B","LNG",2047,584.022556390977
"787","B","LPG",2047,519.131161236424
"788","B","MeOH",2047,2891.83379501385
"789","B","NH3",2047,3969.74228675136
"790","B","RefPO",2047,0
"791","B","H2",2047,3924.63157894737
"792","G","Oil",2047,0
"793","G","LNG",2047,367.343231944645
"794","G","LPG",2047,395.790687617125
"795","G","MeOH",2047,2231.00961283127
"796","G","NH3",2047,3095.35613626083
"797","G","RefPO",2047,0
"798","G","H2",2047,4230.01297390803
"799","O","Oil",2047,0
"800","O","LNG",2047,206.763146582605
"801","O","LPG",2047,214.421040900479
"802","O","MeOH",2047,1340.6957715251
"803","O","NH3",2047,1916.48047591049
"804","O","RefPO",2047,0
"805","O","H2",2047,2894.68405215647
"806","C","Oil",2048,0
"807","C","LNG",2048,281.199040767386
"808","C","LPG",2048,343.687716493472
"809","C","MeOH",2048,2020.19310867096
"810","C","NH3",2048,2850.77648226247
"811","C","RefPO",2048,0
"812","C","H2",2048,3655.58752997602
"813","T","Oil",2048,0
"814","T","LNG",2048,444.904458598726
"815","T","LPG",2048,428.426515687662
"816","T","MeOH",2048,2130.85819644653
"817","T","NH3",2048,2792.15901603338
"818","T","RefPO",2048,0
"819","T","H2",2048,5338.85350318471
"820","B","Oil",2048,0
"821","B","LNG",2048,576.535087719298
"822","B","LPG",2048,512.475633528265
"823","B","MeOH",2048,2854.75900277008
"824","B","NH3",2048,3918.84815486993
"825","B","RefPO",2048,0
"826","B","H2",2048,3874.31578947368
"827","G","Oil",2048,0
"828","G","LNG",2048,362.63370332997
"829","G","LPG",2048,390.71644803229
"830","G","MeOH",2048,2202.40692548728
"831","G","NH3",2048,3055.67208323184
"832","G","RefPO",2048,0
"833","G","H2",2048,4175.7820383451
"834","O","Oil",2048,0
"835","O","LNG",2048,204.112337011033
"836","O","LPG",2048,211.672053196627
"837","O","MeOH",2048,1323.50736419786
"838","O","NH3",2048,1891.91021339882
"839","O","RefPO",2048,0
"840","O","H2",2048,2857.57271815446
"841","C","Oil",2049,0
"842","C","LNG",2049,277.547105173004
"843","C","LPG",2049,339.224239655894
"844","C","MeOH",2049,1993.95683453237
"845","C","NH3",2049,2813.75341106425
"846","C","RefPO",2049,0
"847","C","H2",2049,3608.11236724906
"848","T","Oil",2049,0
"849","T","LNG",2049,439.126478616924
"850","T","LPG",2049,422.862534964446
"851","T","MeOH",2049,2103.1847133758
"852","T","NH3",2049,2755.89721063035
"853","T","RefPO",2049,0
"854","T","H2",2049,5269.51774340309
"855","B","Oil",2049,0
"856","B","LNG",2049,569.047619047619
"857","B","LPG",2049,505.820105820106
"858","B","MeOH",2049,2817.68421052631
"859","B","NH3",2049,3867.95402298851
"860","B","RefPO",2049,0
"861","B","H2",2049,3824
"862","G","Oil",2049,0
"863","G","LNG",2049,357.924174715295
"864","G","LPG",2049,385.642208447456
"865","G","MeOH",2049,2173.80423814329
"866","G","NH3",2049,3015.98803020286
"867","G","RefPO",2049,0
"868","G","H2",2049,4121.55110278218
"869","O","Oil",2049,0
"870","O","LNG",2049,201.461527439461
"871","O","LPG",2049,208.923065492775
"872","O","MeOH",2049,1306.31895687061
"873","O","NH3",2049,1867.33995088714
"874","O","RefPO",2049,0
"875","O","H2",2049,2820.46138415246
"876","C","Oil",2050,0
"877","C","LNG",2050,0
"878","C","LPG",2050,0
"879","C","MeOH",2050,2048.78769958604
"880","C","NH3",2050,3372.98204830169
"881","C","RefPO",2050,0
"882","C","H2",2050,4325.21847690387
"883","T","Oil",2050,0
"884","T","LNG",2050,0
"885","T","LPG",2050,0
"886","T","MeOH",2050,2209.18822479929
"887","T","NH3",2050,3377.26475745178
"888","T","RefPO",2050,0
"889","T","H2",2050,6457.62711864406
"890","B","Oil",2050,0
"891","B","LNG",2050,0
"892","B","LPG",2050,0
"893","B","MeOH",2050,3046.02312957281
"894","B","NH3",2050,4878.30524199783
"895","B","RefPO",2050,0
"896","B","H2",2050,4822.86995515695
"897","G","Oil",2050,0
"898","G","LNG",2050,0
"899","G","LPG",2050,0
"900","G","MeOH",2050,2260.38781163435
"901","G","NH3",2050,3658.80217785844
"902","G","RefPO",2050,0
"903","G","H2",2050,5000
"904","O","Oil",2050,0
"905","O","LNG",2050,0
"906","O","LPG",2050,0
"907","O","MeOH",2050,1328.43737250102
"908","O","NH3",2050,2215.45041432772
"909","O","RefPO",2050,0
"910","O","H2",2050,3346.25322997416
