"","ship_type","fuel_type","year","consumption"
"391","C","RefPO",2031,964.597212235888
"392","C","H2",2031,401.915505098287
"393","T","Oil",2031,1216.55435804702
"394","T","LNG",2031,814.656936192198
"395","T","LPG",2031,784.484457073969
"396","T","MeOH",2031,0
"397","T","NH3",2031,284.037475837127
"398","T","RefPO",2031,1086.20924825626
"399","T","H2",2031,543.104624128132
"400","B","Oil",2031,1356.05156458267
"401","B","LNG",2031,1008.96693793354
"402","B","LPG",2031,896.859500385365
"403","B","MeOH",2031,0
"404","B","NH3",2031,381.010656715438
"405","B","RefPO",2031,1219.7289205241
"406","B","H2",2031,376.680990161853
"407","G","Oil",2031,1161.27263064659
"408","G","LNG",2031,684.321371631026
"409","G","LPG",2031,737.315955966089
"410","G","MeOH",2031,0
"411","G","NH3",2031,320.351070523197
"412","G","RefPO",2031,1032.24233835252
"413","G","H2",2031,437.781348854865
"414","O","Oil",2031,624.00305635148
"415","O","LNG",2031,417.859189521081
"416","O","LPG",2031,433.335455799639
"417","O","MeOH",2031,0
"418","O","NH3",2031,215.173467707407
"419","O","RefPO",2031,742.86078137081
"420","O","H2",2031,325.001591849729
"421","C","Oil",2032,1001.44699337748
"422","C","LNG",2032,550.245600756859
"423","C","LPG",2032,672.52240092505
"424","C","MeOH",2032,0
"425","C","NH3",2032,309.908441805587
"426","C","RefPO",2032,953.759041311889
"427","C","H2",2032,397.39960054662
"428","T","Oil",2032,1202.8852079566
"429","T","LNG",2032,805.503487470938
"430","T","LPG",2032,775.670024972014
"431","T","MeOH",2032,0
"432","T","NH3",2032,280.84604352435
"433","T","RefPO",2032,1074.00464996125
"434","T","H2",2032,537.002324980625
"435","B","Oil",2032,1340.81503014916
"436","B","LNG",2032,997.630230765743
"437","B","LPG",2032,886.782427347327
"438","B","MeOH",2032,0
"439","B","NH3",2032,376.729638100658
"440","B","RefPO",2032,1206.02410119237
"441","B","H2",2032,372.448619485878
"442","G","Oil",2032,1148.22462356067
"443","G","LNG",2032,676.632367455397
"444","G","LPG",2032,729.03150702265
"445","G","MeOH",2032,0
"446","G","NH3",2032,316.7516202926
"447","G","RefPO",2032,1020.64410983171
"448","G","H2",2032,432.862457294698
"449","O","Oil",2032,616.991786055396
"450","O","LNG",2032,413.16414244781
"451","O","LPG",2032,428.466518094025
"452","O","MeOH",2032,0
"453","O","NH3",2032,212.755788294964
"454","O","RefPO",2032,734.514031018329
"455","O","H2",2032,321.349888570519
"456","C","Oil",2033,990.066913907285
"457","C","LNG",2033,543.992809839167
"458","C","LPG",2033,664.880100914538
"459","C","MeOH",2033,0
"460","C","NH3",2033,306.386754966887
"461","C","RefPO",2033,942.92087038789
"462","C","H2",2033,392.883695994954
"463","T","Oil",2033,1189.21605786618
"464","T","LNG",2033,796.350038749677
"465","T","LPG",2033,766.855592870059
"466","T","MeOH",2033,0
"467","T","NH3",2033,277.654611211573
"468","T","RefPO",2033,1061.80005166624
"469","T","H2",2033,530.900025833118
"470","B","Oil",2033,1325.57849571565
"471","B","LNG",2033,986.293523597951
"472","B","LPG",2033,876.70535430929
"473","B","MeOH",2033,0
"474","B","NH3",2033,372.448619485878
"475","B","RefPO",2033,1192.31928186063
"476","B","H2",2033,368.216248809902
"477","G","Oil",2033,1135.17661647476
"478","G","LNG",2033,668.943363279767
"479","G","LPG",2033,720.74705807921
"480","G","MeOH",2033,0
"481","G","NH3",2033,313.152170062002
"482","G","RefPO",2033,1009.04588131089
"483","G","H2",2033,427.943565734531
"484","O","Oil",2033,609.980515759312
"485","O","LNG",2033,408.469095374539
"486","O","LPG",2033,423.597580388411
"487","O","MeOH",2033,0
"488","O","NH3",2033,210.338108882521
"489","O","RefPO",2033,726.167280665848
"490","O","H2",2033,317.698185291308
"491","C","Oil",2034,978.686834437086
"492","C","LNG",2034,537.740018921476
"493","C","LPG",2034,657.237800904026
"494","C","MeOH",2034,0
"495","C","NH3",2034,302.865068128188
"496","C","RefPO",2034,932.082699463891
"497","C","H2",2034,388.367791443288
"498","T","Oil",2034,1175.54690777577
"499","T","LNG",2034,787.196590028416
"500","T","LPG",2034,758.041160768105
"501","T","MeOH",2034,0
"502","T","NH3",2034,274.463178898797
"503","T","RefPO",2034,1049.59545337122
"504","T","H2",2034,524.797726685611
"505","B","Oil",2034,1310.34196128213
"506","B","LNG",2034,974.956816430158
"507","B","LPG",2034,866.628281271252
"508","B","MeOH",2034,0
"509","B","NH3",2034,368.167600871097
"510","B","RefPO",2034,1178.6144625289
"511","B","H2",2034,363.983878133926
"512","G","Oil",2034,1122.12860938884
