"","ship_type","fuel_type","year","consumption"
"350","O","H2",2029,0
"351","C","Oil",2030,1101.29801324503
"352","C","LNG",2030,605.108798486282
"353","C","LPG",2030,739.577420372122
"354","C","MeOH",2030,0
"355","C","NH3",2030,340.808403745147
"356","C","RefPO",2030,1048.85525070956
"357","C","H2",2030,437.023021128981
"358","T","Oil",2030,1322.82097649186
"359","T","LNG",2030,885.817618186515
"360","T","LPG",2030,853.009558253681
"361","T","MeOH",2030,0
"362","T","NH3",2030,308.848288333229
"363","T","RefPO",2030,1181.09015758202
"364","T","H2",2030,590.54507879101
"365","B","Oil",2030,1474.50333227547
"366","B","LNG",2030,1097.10069365734
"367","B","LPG",2030,975.200616584304
"368","B","MeOH",2030,0
"369","B","NH3",2030,414.292124010987
"370","B","RefPO",2030,1326.27283855465
"371","B","H2",2030,409.584258965408
"372","G","Oil",2030,1262.71036315323
"373","G","LNG",2030,744.097178286726
"374","G","LPG",2030,801.720865494116
"375","G","MeOH",2030,0
"376","G","NH3",2030,348.33389328365
"377","G","RefPO",2030,1122.40921169176
"378","G","H2",2030,476.021763887131
"379","O","Oil",2030,678.510028653295
"380","O","LNG",2030,454.359394187474
"381","O","LPG",2030,471.187519898121
"382","O","MeOH",2030,0
"383","O","NH3",2030,233.968975397688
"384","O","RefPO",2030,807.750034111065
"385","O","H2",2030,353.390639923591
"386","C","Oil",2031,1089.06136865342
"387","C","LNG",2031,598.38536739199
"388","C","LPG",2031,731.359893479099
"389","C","MeOH",2031,0
"390","C","NH3",2031,337.021643703535
"391","C","RefPO",2031,1037.20130347945
"392","C","H2",2031,432.167209783104
"393","T","Oil",2031,1308.12296564195
"394","T","LNG",2031,875.975200206665
"395","T","LPG",2031,843.531674273085
"396","T","MeOH",2031,0
"397","T","NH3",2031,305.416640685082
"398","T","RefPO",2031,1167.96693360889
"399","T","H2",2031,583.983466804443
"400","B","Oil",2031,1458.11996191685
"401","B","LNG",2031,1084.91068595004
"402","B","LPG",2031,964.365054177812
"403","B","MeOH",2031,0
"404","B","NH3",2031,409.688878188643
"405","B","RefPO",2031,1311.53647368182
"406","B","H2",2031,405.033322754681
"407","G","Oil",2031,1248.68024800709
"408","G","LNG",2031,735.829431861318
"409","G","LPG",2031,792.812855877515
"410","G","MeOH",2031,0
"411","G","NH3",2031,344.46351669161
"412","G","RefPO",2031,1109.93799822852
"413","G","H2",2031,470.732633177274
"414","O","Oil",2031,670.971028334925
"415","O","LNG",2031,449.31095647428
"416","O","LPG",2031,465.952103010365
"417","O","MeOH",2031,0
"418","O","NH3",2031,231.369320115491
"419","O","RefPO",2031,798.775033732054
"420","O","H2",2031,349.464077257774
"421","C","Oil",2032,1076.82472406181
"422","C","LNG",2032,591.661936297698
"423","C","LPG",2032,723.142366586075
"424","C","MeOH",2032,0
"425","C","NH3",2032,333.234883661922
"426","C","RefPO",2032,1025.54735624934
"427","C","H2",2032,427.311398437226
"428","T","Oil",2032,1293.42495479204
"429","T","LNG",2032,866.132782226815
"430","T","LPG",2032,834.053790292488
"431","T","MeOH",2032,0
"432","T","NH3",2032,301.984993036935
"433","T","RefPO",2032,1154.84370963575
"434","T","H2",2032,577.421854817876
"435","B","Oil",2032,1441.73659155824
"436","B","LNG",2032,1072.72067824273
"437","B","LPG",2032,953.52949177132
"438","B","MeOH",2032,0
"439","B","NH3",2032,405.085632366299
"440","B","RefPO",2032,1296.80010880899
"441","B","H2",2032,400.482386543954
"442","G","Oil",2032,1234.65013286094
"443","G","LNG",2032,727.56168543591
"444","G","LPG",2032,783.904846260914
"445","G","MeOH",2032,0
"446","G","NH3",2032,340.593140099569
"447","G","RefPO",2032,1097.46678476528
"448","G","H2",2032,465.443502467417
"449","O","Oil",2032,663.432028016555
"450","O","LNG",2032,444.262518761086
"451","O","LPG",2032,460.716686122608
"452","O","MeOH",2032,0
"453","O","NH3",2032,228.769664833295
"454","O","RefPO",2032,789.800033353042
"455","O","H2",2032,345.537514591956
"456","C","Oil",2033,1064.5880794702
"457","C","LNG",2033,584.938505203406
"458","C","LPG",2033,714.924839693051
"459","C","MeOH",2033,0
"460","C","NH3",2033,329.448123620309
"461","C","RefPO",2033,1013.89340901924
"462","C","H2",2033,422.455587091349
"463","T","Oil",2033,1278.72694394213
"464","T","LNG",2033,856.290364246964
"465","T","LPG",2033,824.575906311892
"466","T","MeOH",2033,0
"467","T","NH3",2033,298.553345388788
"468","T","RefPO",2033,1141.72048566262
"469","T","H2",2033,570.86024283131
"470","B","Oil",2033,1425.35322119962
"471","B","LNG",2033,1060.53067053543
"472","B","LPG",2033,942.693929364827
"473","B","MeOH",2033,0
"474","B","NH3",2033,400.482386543954
"475","B","RefPO",2033,1282.06374393617
"476","B","H2",2033,395.931450333228
"477","G","Oil",2033,1220.62001771479
"478","G","LNG",2033,719.293939010502
"479","G","LPG",2033,774.996836644312
"480","G","MeOH",2033,0
"481","G","NH3",2033,336.722763507529
"482","G","RefPO",2033,1084.99557130204
"483","G","H2",2033,460.15437175756
"484","O","Oil",2033,655.893027698185
"485","O","LNG",2033,439.214081047892
"486","O","LPG",2033,455.481269234851
"487","O","MeOH",2033,0
"488","O","NH3",2033,226.170009551098
"489","O","RefPO",2033,780.82503297403
"490","O","H2",2033,341.610951926138
"491","C","Oil",2034,1052.35143487859
"492","C","LNG",2034,578.215074109114
"493","C","LPG",2034,706.707312800028
"494","C","MeOH",2034,0
"495","C","NH3",2034,325.661363578696
"496","C","RefPO",2034,1002.23946178913
"497","C","H2",2034,417.599775745471
"498","T","Oil",2034,1264.02893309222
"499","T","LNG",2034,846.447946267114
"500","T","LPG",2034,815.098022331295
"501","T","MeOH",2034,0
"502","T","NH3",2034,295.121697740641
"503","T","RefPO",2034,1128.59726168949
"504","T","H2",2034,564.298630844743
"505","B","Oil",2034,1408.969850841
"506","B","LNG",2034,1048.34066282813
"507","B","LPG",2034,931.858366958335
"508","B","MeOH",2034,0
"509","B","NH3",2034,395.87914072161
"510","B","RefPO",2034,1267.32737906334
"511","B","H2",2034,391.380514122501
"512","G","Oil",2034,1206.58990256864
"513","G","LNG",2034,711.026192585094
"514","G","LPG",2034,766.088827027711
"515","G","MeOH",2034,0
"516","G","NH3",2034,332.852386915488
"517","G","RefPO",2034,1072.5243578388
"518","G","H2",2034,454.865241047703
"519","O","Oil",2034,648.354027379815
"520","O","LNG",2034,434.165643334698
"521","O","LPG",2034,450.245852347094
"522","O","MeOH",2034,0
"523","O","NH3",2034,223.570354268902
"524","O","RefPO",2034,771.850032595018
"525","O","H2",2034,337.68438926032
"526","C","Oil",2035,607.180412371134
"527","C","LNG",2035,889.641629847815
"528","C","LPG",2035,1087.339769814
"529","C","MeOH",2035,532.614396816784
"530","C","NH3",2035,751.593790733499
"531","C","RefPO",2035,578.26705940108
"532","C","H2",2035,963.778432335133
"533","T","Oil",2035,728.776371308017
"534","T","LNG",2035,1301.38637733574
"535","T","LPG",2035,1253.18688187886
"536","T","MeOH",2035,519.412983936635
"537","T","NH3",2035,680.610116882487
"538","T","RefPO",2035,650.693188667872
"539","T","H2",2035,1301.38637733574
"540","B","Oil",2035,806.625
"541","B","LNG",2035,1600.44642857143
"542","B","LPG",2035,1422.61904761905
"543","B","MeOH",2035,660.394736842105
"544","B","NH3",2035,906.551724137931
"545","B","RefPO",2035,725.535714285714
"546","B","H2",2035,896.25
"547","G","Oil",2035,698.501268157713
"548","G","LNG",2035,1097.64484996212
"549","G","LPG",2035,1182.64764979084
"550","G","MeOH",2035,555.533172335959
"551","G","NH3",2035,770.760020036097
"552","G","RefPO",2035,620.890016140189
"553","G","H2",2035,1053.29556309496
"554","O","Oil",2035,373.017049666419
"555","O","LNG",2035,666.10187440432
"556","O","LPG",2035,690.772314197073
"557","O","MeOH",2035,359.928732134264
"558","O","NH3",2035,514.506275401958
"559","O","RefPO",2035,444.067916269547
"560","O","H2",2035,777.118853471707
"561","C","Oil",2036,600.037113402062
"562","C","LNG",2036,879.175257731959
"563","C","LPG",2036,1074.54753722795
"564","C","MeOH",2036,526.348345089528
"565","C","NH3",2036,742.751510842517
"566","C","RefPO",2036,571.463917525773
"567","C","H2",2036,952.439862542955
"568","T","Oil",2036,720.202531645569
"569","T","LNG",2036,1286.07594936709
"570","T","LPG",2036,1238.44350679794
"571","T","MeOH",2036,513.302242949145
"572","T","NH3",2036,672.602939036811
"573","T","RefPO",2036,643.037974683544
"574","T","H2",2036,1286.07594936709
"575","B","Oil",2036,797.135294117647
"576","B","LNG",2036,1581.61764705882
"577","B","LPG",2036,1405.88235294118
"578","B","MeOH",2036,652.625386996904
"579","B","NH3",2036,895.886409736308
"580","B","RefPO",2036,717
"581","B","H2",2036,885.705882352941
"582","G","Oil",2036,690.283606179387
"583","G","LNG",2036,1084.73138113904
"584","G","LPG",2036,1168.73414802859
"585","G","MeOH",2036,548.997487955536
"586","G","NH3",2036,761.692255094496
"587","G","RefPO",2036,613.58542771501
"588","G","H2",2036,1040.90385058796
"589","O","Oil",2036,368.628613787991
"590","O","LNG",2036,658.265381764269
"591","O","LPG",2036,682.645581088872
"592","O","MeOH",2036,355.694276462097
"593","O","NH3",2036,508.453260397229
"594","O","RefPO",2036,438.843587842846
"595","O","H2",2036,767.976278724981
"596","C","Oil",2037,592.89381443299
"597","C","LNG",2037,868.708885616102
"598","C","LPG",2037,1061.7553046419
"599","C","MeOH",2037,520.082293362272
"600","C","NH3",2037,733.909230951535
"601","C","RefPO",2037,564.660775650466
"602","C","H2",2037,941.101292750777
"603","T","Oil",2037,711.628691983122
"604","T","LNG",2037,1270.76552139843
"605","T","LPG",2037,1223.70013171701
