"","ship_type","fuel_type","year","consumption"
"762","G","RefPO",2041,229.94618680377
"763","G","H2",2041,2340.5236871098
"764","O","Oil",2041,133.484531203786
"765","O","LNG",2041,446.93481429839
"766","O","LPG",2041,463.487955568701
"767","O","MeOH",2041,966.006475816871
"768","O","NH3",2041,1104.69956858305
"769","O","RefPO",2041,158.910156194983
"770","O","H2",2041,1668.55664004732
"771","C","Oil",2042,217.3107625
"772","C","LNG",2042,597.007589285714
"773","C","LPG",2042,729.675942460317
"774","C","MeOH",2042,1429.67606907895
"775","C","NH3",2042,1613.97913793103
"776","C","RefPO",2042,206.962630952381
"777","C","H2",2042,2069.62630952381
"778","T","Oil",2042,271.185531914894
"779","T","LNG",2042,907.987272036474
"780","T","LPG",2042,874.358113812901
"781","T","MeOH",2042,1449.5937150056
"782","T","NH3",2042,1519.57410124725
"783","T","RefPO",2042,242.129939209726
"784","T","H2",2042,2905.55927051672
"785","B","Oil",2042,304.907288135593
"786","B","LNG",2042,1134.32770883777
"787","B","LPG",2042,1008.29129674469
"788","B","MeOH",2042,1872.23773416592
"789","B","NH3",2042,2056.07979738944
"790","B","RefPO",2042,274.255232714555
"791","B","H2",2042,2032.71525423729
"792","G","Oil",2042,255.414910025707
"793","G","LNG",2042,752.561788468601
"794","G","LPG",2042,810.840984208593
"795","G","MeOH",2042,1523.52753348667
"796","G","NH3",2042,1691.02285258399
"797","G","RefPO",2042,227.035475578406
"798","G","H2",2042,2310.89680499449
"799","O","Oil",2042,131.794853593611
"800","O","LNG",2042,441.277411585752
"801","O","LPG",2042,457.621019422261
"802","O","MeOH",2042,953.77854574324
"803","O","NH3",2042,1090.71602974023
"804","O","RefPO",2042,156.89863523049
"805","O","H2",2042,1647.43566992014
"806","C","Oil",2043,214.524727083333
"807","C","LNG",2043,589.353645833333
"808","C","LPG",2043,720.321122685185
"809","C","MeOH",2043,1411.34688870614
"810","C","NH3",2043,1593.28709770115
"811","C","RefPO",2043,204.309263888889
"812","C","H2",2043,2043.09263888889
"813","T","Oil",2043,267.708794326241
"814","T","LNG",2043,896.346409574468
"815","T","LPG",2043,863.148394405043
"816","T","MeOH",2043,1431.00918019783
"817","T","NH3",2043,1500.09238200049
"818","T","RefPO",2043,239.025709219858
"819","T","H2",2043,2868.3085106383
"820","B","Oil",2043,300.998220338983
"821","B","LNG",2043,1119.78504590395
"822","B","LPG",2043,995.364485247959
"823","B","MeOH",2043,1848.234686292
"824","B","NH3",2043,2029.71979998701
"825","B","RefPO",2043,270.739139987445
"826","B","H2",2043,2006.65480225989
"827","G","Oil",2043,252.140359897172
"828","G","LNG",2043,742.913560411311
"829","G","LPG",2043,800.44558697515
"830","G","MeOH",2043,1503.9951292112
"831","G","NH3",2043,1669.34307242266
"832","G","RefPO",2043,224.124764353042
"833","G","H2",2043,2281.26992287918
"834","O","Oil",2043,130.105175983437
"835","O","LNG",2043,435.620008873114
"836","O","LPG",2043,451.754083275822
"837","O","MeOH",2043,941.550615669609
"838","O","NH3",2043,1076.73249089741
"839","O","RefPO",2043,154.887114265996
"840","O","H2",2043,1626.31469979296
"841","C","Oil",2044,211.738691666667
"842","C","LNG",2044,581.699702380952
"843","C","LPG",2044,710.966302910053
"844","C","MeOH",2044,1393.01770833333
"845","C","NH3",2044,1572.59505747126
"846","C","RefPO",2044,201.655896825397
"847","C","H2",2044,2016.55896825397
"848","T","Oil",2044,264.232056737589
"849","T","LNG",2044,884.705547112462
"850","T","LPG",2044,851.938674997186
"851","T","MeOH",2044,1412.42464539007
"852","T","NH3",2044,1480.61066275373
"853","T","RefPO",2044,235.92147922999
"854","T","H2",2044,2831.05775075988
"855","B","Oil",2044,297.089152542373
"856","B","LNG",2044,1105.24238297014
"857","B","LPG",2044,982.437673751233
"858","B","MeOH",2044,1824.23163841808
"859","B","NH3",2044,2003.35980258458
"860","B","RefPO",2044,267.223047260335
"861","B","H2",2044,1980.59435028249
"862","G","Oil",2044,248.865809768637
"863","G","LNG",2044,733.265332354021
"864","G","LPG",2044,790.050189741706
"865","G","MeOH",2044,1484.46272493573
"866","G","NH3",2044,1647.66329226132
"867","G","RefPO",2044,221.214053127678
"868","G","H2",2044,2251.64304076386
"869","O","Oil",2044,128.415498373262
"870","O","LNG",2044,429.962606160476
"871","O","LPG",2044,445.887147129383
"872","O","MeOH",2044,929.322685595977
"873","O","NH3",2044,1062.74895205458
"874","O","RefPO",2044,152.875593301503
"875","O","H2",2044,1605.19372966578
"876","C","Oil",2045,0
"877","C","LNG",2045,264.308838643371
"878","C","LPG",2045,323.044136119675
"879","C","MeOH",2045,1898.85034078001
"880","C","NH3",2045,2679.54477797073
"881","C","RefPO",2045,0
"882","C","H2",2045,3436.01490236382
"883","T","Oil",2045,0
"884","T","LNG",2045,418.181301182893
"885","T","LPG",2045,402.693104842786
"886","T","MeOH",2045,2002.86833724438
"887","T","NH3",2045,2624.44816604436
"888","T","RefPO",2045,0
"889","T","H2",2045,5018.17561419472
"890","B","Oil",2045,0
"891","B","LNG",2045,541.905545112782
"892","B","LPG",2045,481.693817878028
"893","B","MeOH",2045,2683.28808864266
"894","B","NH3",2045,3683.46279491833
"895","B","RefPO",2045,0
"896","B","H2",2045,3641.60526315789
"897","G","Oil",2045,0
"898","G","LNG",2045,340.852133487098
"899","G","LPG",2045,367.248089952429
"900","G","MeOH",2045,2070.11949652132
"901","G","NH3",2045,2872.13333797279
"902","G","RefPO",2045,0
"903","G","H2",2045,3924.96396136658
"904","O","Oil",2045,0
"905","O","LNG",2045,191.852342742513
"906","O","LPG",2045,198.95798506631
"907","O","MeOH",2045,1244.01098030935
"908","O","NH3",2045,1778.27274928233
"909","O","RefPO",2045,0
"910","O","H2",2045,2685.93279839518
"911","C","Oil",2046,0
"912","C","LNG",2046,260.784720794793
"913","C","LPG",2046,318.736880971413
"914","C","MeOH",2046,1873.53233623627
"915","C","NH3",2046,2643.81751426445
"916","C","RefPO",2046,0
"917","C","H2",2046,3390.20137033231
"918","T","Oil",2046,0
"919","T","LNG",2046,412.605550500455
"920","T","LPG",2046,397.323863444882
"921","T","MeOH",2046,1976.16342608113
"922","T","NH3",2046,2589.45552383044
"923","T","RefPO",2046,0
"924","T","H2",2046,4951.26660600546
"925","B","Oil",2046,0
"926","B","LNG",2046,534.680137844611
"927","B","LPG",2046,475.271233639654
"928","B","MeOH",2046,2647.51091412742
"929","B","NH3",2046,3634.34995765275
"930","B","RefPO",2046,0
"931","B","H2",2046,3593.05052631579
"932","G","Oil",2046,0
"933","G","LNG",2046,336.307438373937
"934","G","LPG",2046,362.351448753063
"935","G","MeOH",2046,2042.51790323437
"936","G","NH3",2046,2833.83822679982
"937","G","RefPO",2046,0
"938","G","H2",2046,3872.63110854836
"939","O","Oil",2046,0
"940","O","LNG",2046,189.294311505946
"941","O","LPG",2046,196.305211932093
"942","O","MeOH",2046,1227.42416723856
"943","O","NH3",2046,1754.56244595857
"944","O","RefPO",2046,0
"945","O","H2",2046,2650.12036108325
"946","C","Oil",2047,0
"947","C","LNG",2047,257.260602946214
"948","C","LPG",2047,314.429625823151
"949","C","MeOH",2047,1848.21433169254
"950","C","NH3",2047,2608.09025055817
"951","C","RefPO",2047,0
"952","C","H2",2047,3344.38783830079
"953","T","Oil",2047,0
"954","T","LNG",2047,407.029799818016
"955","T","LPG",2047,391.954622046979
"956","T","MeOH",2047,1949.45851491787
"957","T","NH3",2047,2554.46288161652
"958","T","RefPO",2047,0
"959","T","H2",2047,4884.35759781619
"960","B","Oil",2047,0
"961","B","LNG",2047,527.454730576441
"962","B","LPG",2047,468.848649401281
"963","B","MeOH",2047,2611.73373961219
"964","B","NH3",2047,3585.23712038717
"965","B","RefPO",2047,0
"966","B","H2",2047,3544.49578947368
"967","G","Oil",2047,0
"968","G","LNG",2047,331.762743260775
"969","G","LPG",2047,357.454807553697
"970","G","MeOH",2047,2014.91630994742
"971","G","NH3",2047,2795.54311562685
"972","G","RefPO",2047,0
"973","G","H2",2047,3820.29825573014
"974","O","Oil",2047,0
"975","O","LNG",2047,186.73628026938
"976","O","LPG",2047,193.652438797875
"977","O","MeOH",2047,1210.83735416777
"978","O","NH3",2047,1730.8521426348
"979","O","RefPO",2047,0
"980","O","H2",2047,2614.30792377131
"981","C","Oil",2048,0
"982","C","LNG",2048,253.736485097636
"983","C","LPG",2048,310.122370674889
"984","C","MeOH",2048,1822.89632714881
"985","C","NH3",2048,2572.3629868519
"986","C","RefPO",2048,0
"987","C","H2",2048,3298.57430626927
"988","T","Oil",2048,0
"989","T","LNG",2048,401.454049135578
"990","T","LPG",2048,386.585380649075
"991","T","MeOH",2048,1922.75360375461
"992","T","NH3",2048,2519.47023940259
"993","T","RefPO",2048,0
"994","T","H2",2048,4817.44858962693
"995","B","Oil",2048,0
"996","B","LNG",2048,520.22932330827
"997","B","LPG",2048,462.426065162907
"998","B","MeOH",2048,2575.95656509695
"999","B","NH3",2048,3536.1242831216
"1000","B","RefPO",2048,0
"1001","B","H2",2048,3495.94105263158
"1002","G","Oil",2048,0
"1003","G","LNG",2048,327.218048147614
"1004","G","LPG",2048,352.558166354332
"1005","G","MeOH",2048,1987.31471666047
"1006","G","NH3",2048,2757.24800445388
"1007","G","RefPO",2048,0
"1008","G","H2",2048,3767.96540291192
"1009","O","Oil",2048,0
"1010","O","LNG",2048,184.178249032813
"1011","O","LPG",2048,190.999665663658
"1012","O","MeOH",2048,1194.25054109697
"1013","O","NH3",2048,1707.14183931104
"1014","O","RefPO",2048,0
"1015","O","H2",2048,2578.49548645938
"1016","C","Oil",2049,0
"1017","C","LNG",2049,250.212367249058
"1018","C","LPG",2049,305.815115526626
"1019","C","MeOH",2049,1797.57832260507
"1020","C","NH3",2049,2536.63572314562
"1021","C","RefPO",2049,0
"1022","C","H2",2049,3252.76077423775
"1023","T","Oil",2049,0
"1024","T","LNG",2049,395.878298453139
"1025","T","LPG",2049,381.216139251171
"1026","T","MeOH",2049,1896.04869259135
"1027","T","NH3",2049,2484.47759718867
"1028","T","RefPO",2049,0
"1029","T","H2",2049,4750.53958143767
"1030","B","Oil",2049,0
"1031","B","LNG",2049,513.0039160401
"1032","B","LPG",2049,456.003480924533
"1033","B","MeOH",2049,2540.17939058172
"1034","B","NH3",2049,3487.01144585602
"1035","B","RefPO",2049,0
"1036","B","H2",2049,3447.38631578947
"1037","G","Oil",2049,0
"1038","G","LNG",2049,322.673353034453
"1039","G","LPG",2049,347.661525154966
"1040","G","MeOH",2049,1959.71312337352
"1041","G","NH3",2049,2718.95289328091
"1042","G","RefPO",2049,0
"1043","G","H2",2049,3715.6325500937
"1044","O","Oil",2049,0
"1045","O","LNG",2049,181.620217796246
"1046","O","LPG",2049,188.34689252944
"1047","O","MeOH",2049,1177.66372802618
"1048","O","NH3",2049,1683.43153598727
"1049","O","RefPO",2049,0
"1050","O","H2",2049,2542.68304914744
"1051","C","Oil",2050,0
"1052","C","LNG",2050,0
"1053","C","LPG",2050,0
"1054","C","MeOH",2050,1845.27478809383
"1055","C","NH3",2050,3037.93249817039
"1056","C","RefPO",2050,0
"1057","C","H2",2050,3895.58010819808
"1058","T","Oil",2050,0
"1059","T","LNG",2050,0
"1060","T","LPG",2050,0
"1061","T","MeOH",2050,1989.74219446922
"1062","T","NH3",2050,3041.7897915449
"1063","T","RefPO",2050,0
"1064","T","H2",2050,5816.16949152542
"1065","B","Oil",2050,0
"1066","B","LNG",2050,0
"1067","B","LPG",2050,0
"1068","B","MeOH",2050,2743.45149870191
"1069","B","NH3",2050,4393.72692129271
"1070","B","RefPO",2050,0
"1071","B","H2",2050,4343.79820627803
"1072","G","Oil",2050,0
"1073","G","LNG",2050,0
"1074","G","LPG",2050,0
"1075","G","MeOH",2050,2035.85595567867
"1076","G","NH3",2050,3295.3611615245
"1077","G","RefPO",2050,0
"1078","G","H2",2050,4503.33333333333
"1079","O","Oil",2050,0
"1080","O","LNG",2050,0
"1081","O","LPG",2050,0
"1082","O","MeOH",2050,1196.47926016592
"1083","O","NH3",2050,1995.38233983783
"1084","O","RefPO",2050,0
"1085","O","H2",2050,3013.85874246339
