"","ship_type","fuel_type","year","consumption"
"483","G","H2",2033,453.252056181197
"484","O","Oil",2033,646.054632282712
"485","O","LNG",2033,432.625869832173
"486","O","LPG",2033,448.649050196328
"487","O","MeOH",2033,0
"488","O","NH3",2033,222.777459407832
"489","O","RefPO",2033,769.112657479419
"490","O","H2",2033,336.486787647246
"491","C","Oil",2034,1036.56616335541
"492","C","LNG",2034,569.541847997477
"493","C","LPG",2034,696.106703108028
"494","C","MeOH",2034,0
"495","C","NH3",2034,320.776443125016
"496","C","RefPO",2034,987.205869862294
"497","C","H2",2034,411.335779109289
"498","T","Oil",2034,1245.06849909584
"499","T","LNG",2034,833.751227073108
"500","T","LPG",2034,802.871551996326
"501","T","MeOH",2034,0
"502","T","NH3",2034,290.694872274532
"503","T","RefPO",2034,1111.66830276414
"504","T","H2",2034,555.834151382072
"505","B","Oil",2034,1387.83530307839
"506","B","LNG",2034,1032.61555288571
"507","B","LPG",2034,917.88049145396
"508","B","MeOH",2034,0
"509","B","NH3",2034,389.940953610786
"510","B","RefPO",2034,1248.31746837739
"511","B","H2",2034,385.509806410663
"512","G","Oil",2034,1188.49105403012
"513","G","LNG",2034,700.360799696318
"514","G","LPG",2034,754.597494622295
"515","G","MeOH",2034,0
"516","G","NH3",2034,327.859601111756
"517","G","RefPO",2034,1056.43649247121
"518","G","H2",2034,448.042262431988
"519","O","Oil",2034,638.628716969118
"520","O","LNG",2034,427.653158684677
"521","O","LPG",2034,443.492164561888
"522","O","MeOH",2034,0
"523","O","NH3",2034,220.216798954868
"524","O","RefPO",2034,760.272282106093
"525","O","H2",2034,332.619123421416
"526","C","Oil",2035,598.072706185567
"527","C","LNG",2035,876.297005400098
"528","C","LPG",2035,1071.02967326679
"529","C","MeOH",2035,524.625180864532
"530","C","NH3",2035,740.319883872497
"531","C","RefPO",2035,569.593053510064
"532","C","H2",2035,949.321755850106
"533","T","Oil",2035,717.844725738396
"534","T","LNG",2035,1281.86558167571
"535","T","LPG",2035,1234.38907865068
"536","T","MeOH",2035,511.621789177585
"537","T","NH3",2035,670.40096512925
"538","T","RefPO",2035,640.932790837854
"539","T","H2",2035,1281.86558167571
"540","B","Oil",2035,794.525625
"541","B","LNG",2035,1576.43973214286
"542","B","LPG",2035,1401.27976190476
"543","B","MeOH",2035,650.488815789474
"544","B","NH3",2035,892.953448275862
"545","B","RefPO",2035,714.652678571428
"546","B","H2",2035,882.80625
"547","G","Oil",2035,688.023749135347
"548","G","LNG",2035,1081.18017721269
"549","G","LPG",2035,1164.90793504397
"550","G","MeOH",2035,547.200174750919
"551","G","NH3",2035,759.198619735555
"552","G","RefPO",2035,611.576665898086
"553","G","H2",2035,1037.49612964854
"554","O","Oil",2035,367.421793921423
"555","O","LNG",2035,656.110346288256
"556","O","LPG",2035,680.410729484117
"557","O","MeOH",2035,354.52980115225
"558","O","NH3",2035,506.788681270929
"559","O","RefPO",2035,437.406897525504
"560","O","H2",2035,765.462070669632
"561","C","Oil",2036,591.036556701031
