"","ship_type","fuel_type","year","consumption"
"451","O","LPG",2032,437.680851816477
"452","O","MeOH",2032,0
"453","O","NH3",2032,217.33118159163
"454","O","RefPO",2032,750.31003168539
"455","O","H2",2032,328.260638862358
"456","C","Oil",2033,1011.35867549669
"457","C","LNG",2033,555.691579943235
"458","C","LPG",2033,679.178597708399
"459","C","MeOH",2033,0
"460","C","NH3",2033,312.975717439294
"461","C","RefPO",2033,963.198738568275
"462","C","H2",2033,401.332807736781
"463","T","Oil",2033,1214.79059674503
"464","T","LNG",2033,813.475846034616
"465","T","LPG",2033,783.347110996297
"466","T","MeOH",2033,0
"467","T","NH3",2033,283.625678119349
"468","T","RefPO",2033,1084.63446137949
"469","T","H2",2033,542.317230689744
"470","B","Oil",2033,1354.08556013964
"471","B","LNG",2033,1007.50413700866
"472","B","LPG",2033,895.559232896586
"473","B","MeOH",2033,0
"474","B","NH3",2033,380.458267216757
"475","B","RefPO",2033,1217.96055673936
"476","B","H2",2033,376.134877816566
"477","G","Oil",2033,1159.58901682905
"478","G","LNG",2033,683.329242059977
"479","G","LPG",2033,736.246994812097
"480","G","MeOH",2033,0
"481","G","NH3",2033,319.886625332152
"482","G","RefPO",2033,1030.74579273694
"483","G","H2",2033,437.146653169682
"484","O","Oil",2033,623.098376313276
"485","O","LNG",2033,417.253376995497
"486","O","LPG",2033,432.707205773108
"487","O","MeOH",2033,0
"488","O","NH3",2033,214.861509073543
"489","O","RefPO",2033,741.783781325328
"490","O","H2",2033,324.530404329831
"491","C","Oil",2034,999.733863134658
"492","C","LNG",2034,549.304320403658
"493","C","LPG",2034,671.371947160026
"494","C","MeOH",2034,0
"495","C","NH3",2034,309.378295399761
"496","C","RefPO",2034,952.127488699674
"497","C","H2",2034,396.719786958198
"498","T","Oil",2034,1200.82748643761
"499","T","LNG",2034,804.125548953759
"500","T","LPG",2034,774.343121214731
"501","T","MeOH",2034,0
"502","T","NH3",2034,280.365612853609
"503","T","RefPO",2034,1072.16739860501
"504","T","H2",2034,536.083699302506
"505","B","Oil",2034,1338.52135829895
"506","B","LNG",2034,995.923629686721
"507","B","LPG",2034,885.265448610418
"508","B","MeOH",2034,0
"509","B","NH3",2034,376.085183685529
"510","B","RefPO",2034,1203.96101011017
"511","B","H2",2034,371.811488416376
"512","G","Oil",2034,1146.26040744021
"513","G","LNG",2034,675.474882955839
"514","G","LPG",2034,727.784385676325
"515","G","MeOH",2034,0
"516","G","NH3",2034,316.209767569714
"517","G","RefPO",2034,1018.89813994686
"518","G","H2",2034,432.121978995318
"519","O","Oil",2034,615.936326010824
"520","O","LNG",2034,412.457361167963
"521","O","LPG",2034,427.733559729739
"522","O","MeOH",2034,0
"523","O","NH3",2034,212.391836555457
"524","O","RefPO",2034,733.257530965267
"525","O","H2",2034,320.800169797304
"526","C","Oil",2035,576.821391752577
"527","C","LNG",2035,845.159548355424
"528","C","LPG",2035,1032.9727813233
"529","C","MeOH",2035,505.983676975945
"530","C","NH3",2035,714.014101196824
"531","C","RefPO",2035,549.353706431026
"532","C","H2",2035,915.589510718377
"533","T","Oil",2035,692.337552742616
"534","T","LNG",2035,1236.31705846896
"535","T","LPG",2035,1190.52753778492
"536","T","MeOH",2035,493.442334739803
"537","T","NH3",2035,646.579611038363
"538","T","RefPO",2035,618.158529234479
"539","T","H2",2035,1236.31705846896
"540","B","Oil",2035,766.29375
"541","B","LNG",2035,1520.42410714286
"542","B","LPG",2035,1351.4880952381
"543","B","MeOH",2035,627.375
"544","B","NH3",2035,861.224137931034
"545","B","RefPO",2035,689.258928571428
"546","B","H2",2035,851.4375
"547","G","Oil",2035,663.576204749827
"548","G","LNG",2035,1042.76260746401
"549","G","LPG",2035,1123.51526730129
"550","G","MeOH",2035,527.756513719161
"551","G","NH3",2035,732.222019034292
"552","G","RefPO",2035,589.845515333179
"553","G","H2",2035,1000.63078494022
"554","O","Oil",2035,354.366197183099
"555","O","LNG",2035,632.796780684104
"556","O","LPG",2035,656.233698487219
"557","O","MeOH",2035,341.932295527551
"558","O","NH3",2035,488.78096163186
"559","O","RefPO",2035,421.86452045607
"560","O","H2",2035,738.262910798122
"561","C","Oil",2036,570.035257731959
"562","C","LNG",2036,835.216494845361
"563","C","LPG",2036,1020.82016036655
"564","C","MeOH",2036,500.030927835052
"565","C","NH3",2036,705.613935300391
"566","C","RefPO",2036,542.890721649484
"567","C","H2",2036,904.817869415808
"568","T","Oil",2036,684.192405063291
"569","T","LNG",2036,1221.77215189873
"570","T","LPG",2036,1176.52133145804
"571","T","MeOH",2036,487.637130801688
"572","T","NH3",2036,638.97279208497
"573","T","RefPO",2036,610.886075949367
"574","T","H2",2036,1221.77215189873
"575","B","Oil",2036,757.278529411765
"576","B","LNG",2036,1502.53676470588
"577","B","LPG",2036,1335.58823529412
"578","B","MeOH",2036,619.994117647059
"579","B","NH3",2036,851.092089249493
"580","B","RefPO",2036,681.15
"581","B","H2",2036,841.420588235294
"582","G","Oil",2036,655.769425870417
"583","G","LNG",2036,1030.49481208208
"584","G","LPG",2036,1110.29744062716
"585","G","MeOH",2036,521.547613557759
"586","G","NH3",2036,723.607642339771
"587","G","RefPO",2036,582.90615632926
"588","G","H2",2036,988.858658058566
"589","O","Oil",2036,350.197183098591
"590","O","LNG",2036,625.352112676056
"591","O","LPG",2036,648.513302034429
"592","O","MeOH",2036,337.909562638992
"593","O","NH3",2036,483.030597377368
"594","O","RefPO",2036,416.901408450704
"595","O","H2",2036,729.577464788732
"596","C","Oil",2037,563.24912371134
"597","C","LNG",2037,825.273441335297
"598","C","LPG",2037,1008.66753940981
"599","C","MeOH",2037,494.078178694158
"600","C","NH3",2037,697.213769403958
"601","C","RefPO",2037,536.427736867943
"602","C","H2",2037,894.046228113239
"603","T","Oil",2037,676.047257383966
"604","T","LNG",2037,1207.22724532851
"605","T","LPG",2037,1162.51512513116
"606","T","MeOH",2037,481.831926863572
"607","T","NH3",2037,631.365973131578
"608","T","RefPO",2037,603.613622664255
"609","T","H2",2037,1207.22724532851
"610","B","Oil",2037,748.263308823529
"611","B","LNG",2037,1484.64942226891
"612","B","LPG",2037,1319.68837535014
"613","B","MeOH",2037,612.613235294118
"614","B","NH3",2037,840.960040567951
"615","B","RefPO",2037,673.041071428571
"616","B","H2",2037,831.403676470588
"617","G","Oil",2037,647.962646991007
"618","G","LNG",2037,1018.22701670015
"619","G","LPG",2037,1097.07961395303
"620","G","MeOH",2037,515.338713396357
"621","G","NH3",2037,714.993265645249
"622","G","RefPO",2037,575.96679732534
"623","G","H2",2037,977.086531176916
"624","O","Oil",2037,346.028169014084
"625","O","LNG",2037,617.907444668008
"626","O","LPG",2037,640.792905581638
"627","O","MeOH",2037,333.886829750432
"628","O","NH3",2037,477.280233122875
"629","O","RefPO",2037,411.938296445339
"630","O","H2",2037,720.892018779343
"631","C","Oil",2038,556.462989690722
"632","C","LNG",2038,815.330387825233
"633","C","LPG",2038,996.514918453063
"634","C","MeOH",2038,488.125429553265
"635","C","NH3",2038,688.813603507525
"636","C","RefPO",2038,529.964752086401
"637","C","H2",2038,883.274586810669
"638","T","Oil",2038,667.902109704641
"639","T","LNG",2038,1192.68233875829
"640","T","LPG",2038,1148.50891880428
"641","T","MeOH",2038,476.026722925457
"642","T","NH3",2038,623.759154178185
"643","T","RefPO",2038,596.341169379144
"644","T","H2",2038,1192.68233875829
"645","B","Oil",2038,739.248088235294
"646","B","LNG",2038,1466.76207983193
"647","B","LPG",2038,1303.78851540616
"648","B","MeOH",2038,605.232352941176
"649","B","NH3",2038,830.82799188641
"650","B","RefPO",2038,664.932142857143
"651","B","H2",2038,821.386764705882
"652","G","Oil",2038,640.155868111598
"653","G","LNG",2038,1005.95922131822
"654","G","LPG",2038,1083.8617872789
"655","G","MeOH",2038,509.129813234955
"656","G","NH3",2038,706.378888950729
"657","G","RefPO",2038,569.02743832142
"658","G","H2",2038,965.314404295267
"659","O","Oil",2038,341.859154929577
"660","O","LNG",2038,610.462776659959
"661","O","LPG",2038,633.072509128847
"662","O","MeOH",2038,329.864096861873
"663","O","NH3",2038,471.529868868383
"664","O","RefPO",2038,406.975184439973
"665","O","H2",2038,712.206572769953
"666","C","Oil",2039,549.676855670103
"667","C","LNG",2039,805.387334315169
"668","C","LPG",2039,984.362297496318
"669","C","MeOH",2039,482.172680412371
"670","C","NH3",2039,680.413437611091
"671","C","RefPO",2039,523.50176730486
"672","C","H2",2039,872.5029455081
"673","T","Oil",2039,659.756962025316
"674","T","LNG",2039,1178.13743218806
"675","T","LPG",2039,1134.5027124774
"676","T","MeOH",2039,470.221518987342
"677","T","NH3",2039,616.152335224793
"678","T","RefPO",2039,589.068716094033
"679","T","H2",2039,1178.13743218806
"680","B","Oil",2039,730.232867647059
"681","B","LNG",2039,1448.87473739496
"682","B","LPG",2039,1287.88865546218
"683","B","MeOH",2039,597.851470588235
"684","B","NH3",2039,820.695943204868
"685","B","RefPO",2039,656.823214285714
"686","B","H2",2039,811.369852941176
"687","G","Oil",2039,632.349089232188
"688","G","LNG",2039,993.691425936295
"689","G","LPG",2039,1070.64396060476
"690","G","MeOH",2039,502.920913073553
"691","G","NH3",2039,697.764512256207
"692","G","RefPO",2039,562.0880793175
"693","G","H2",2039,953.542277413617
"694","O","Oil",2039,337.69014084507
"695","O","LNG",2039,603.018108651911
"696","O","LPG",2039,625.352112676056
"697","O","MeOH",2039,325.841363973313
"698","O","NH3",2039,465.77950461389
"699","O","RefPO",2039,402.012072434608
"700","O","H2",2039,703.521126760563
"701","C","Oil",2040,219.418333333333
"702","C","LNG",2040,602.797619047619
"703","C","LPG",2040,736.752645502645
"704","C","MeOH",2040,1443.54166666667
"705","C","NH3",2040,1629.63218390805
"706","C","RefPO",2040,208.969841269841
"707","C","H2",2040,2089.69841269841
"708","T","Oil",2040,273.815602836879
"709","T","LNG",2040,916.793313069909
"710","T","LPG",2040,882.838005178431
"711","T","MeOH",2040,1463.6524822695
"712","T","NH3",2040,1534.31156762044
"713","T","RefPO",2040,244.478216818642
"714","T","H2",2040,2933.73860182371
"715","B","Oil",2040,307.864406779661
"716","B","LNG",2040,1145.32889426957
"717","B","LPG",2040,1018.07012823962
"718","B","MeOH",2040,1890.39548022599
"719","B","NH3",2040,2076.02052081304
"720","B","RefPO",2040,276.915074881177
"721","B","H2",2040,2052.42937853107
"722","G","Oil",2040,257.892030848329
"723","G","LNG",2040,759.860448035255
"724","G","LPG",2040,818.704859835965
"725","G","MeOH",2040,1538.30334190231
"726","G","NH3",2040,1707.42310078894
"727","G","RefPO",2040,229.23736075407
"728","G","H2",2040,2333.3088505325
"729","O","Oil",2040,133.07305530908
"730","O","LNG",2040,445.557104829509
"731","O","LPG",2040,462.059219823195
"732","O","MeOH",2040,963.028689736764
"733","O","NH3",2040,1101.29425083377
"734","O","RefPO",2040,158.420303939381
"735","O","H2",2040,1663.4131913635
"736","C","Oil",2041,216.675604166667
"737","C","LNG",2041,595.262648809524
"738","C","LPG",2041,727.543237433862
"739","C","MeOH",2041,1425.49739583333
"740","C","NH3",2041,1609.2617816092
"741","C","RefPO",2041,206.357718253968
"742","C","H2",2041,2063.57718253968
"743","T","Oil",2041,270.392907801418
"744","T","LNG",2041,905.333396656535
"745","T","LPG",2041,871.8025301137
"746","T","MeOH",2041,1445.35682624113
"747","T","NH3",2041,1515.13267302519
"748","T","RefPO",2041,241.422239108409
"749","T","H2",2041,2897.06686930091
"750","B","Oil",2041,304.016101694915
"751","B","LNG",2041,1131.0122830912
"752","B","LPG",2041,1005.34425163662
"753","B","MeOH",2041,1866.76553672316
"754","B","NH3",2041,2050.07026430288
"755","B","RefPO",2041,273.453636445162
"756","B","H2",2041,2026.77401129943
"757","G","Oil",2041,254.668380462725
"758","G","LNG",2041,750.362192434814
