"","ship_type","fuel_type","year","consumption"
"784","T","H2",2042,2107.65957446808
"785","B","Oil",2042,221.176271186441
"786","B","LNG",2042,822.828389830508
"787","B","LPG",2042,731.403013182674
"788","B","MeOH",2042,1358.09991079393
"789","B","NH3",2042,1491.45684784726
"790","B","RefPO",2042,198.941619585687
"791","B","H2",2042,1474.50847457627
"792","G","Oil",2042,185.275064267352
"793","G","LNG",2042,545.899742930591
"794","G","LPG",2042,588.174807197943
"795","G","MeOH",2042,1105.14950615614
"796","G","NH3",2042,1226.64870135626
"797","G","RefPO",2042,164.688946015424
"798","G","H2",2042,1676.29820051414
"799","O","Oil",2042,95.6024844720496
"800","O","LNG",2042,320.097604259095
"801","O","LPG",2042,331.953071083506
"802","O","MeOH",2042,691.860084995096
"803","O","NH3",2042,791.192974941101
"804","O","RefPO",2042,113.812481514345
"805","O","H2",2042,1195.03105590062
"806","C","Oil",2043,155.613791666667
"807","C","LNG",2043,427.510416666666
"808","C","LPG",2043,522.512731481481
"809","C","MeOH",2043,1023.77494517544
"810","C","NH3",2043,1155.75229885057
"811","C","RefPO",2043,148.203611111111
"812","C","H2",2043,1482.03611111111
"813","T","Oil",2043,194.192907801418
"814","T","LNG",2043,650.199468085106
"815","T","LPG",2043,626.118006304176
"816","T","MeOH",2043,1038.03774729377
"817","T","NH3",2043,1088.1499144045
"818","T","RefPO",2043,173.386524822695
"819","T","H2",2043,2080.63829787234
"820","B","Oil",2043,218.340677966102
"821","B","LNG",2043,812.279307909604
"822","B","LPG",2043,722.026051475204
"823","B","MeOH",2043,1340.68837347606
"824","B","NH3",2043,1472.33560620819
"825","B","RefPO",2043,196.391086001255
"826","B","H2",2043,1455.60451977401
"827","G","Oil",2043,182.899742930591
"828","G","LNG",2043,538.901028277635
"829","G","LPG",2043,580.634104541559
"830","G","MeOH",2043,1090.98092274388
"831","G","NH3",2043,1210.92243595426
"832","G","RefPO",2043,162.577549271637
"833","G","H2",2043,1654.80719794344
"834","O","Oil",2043,94.3768115942029
"835","O","LNG",2043,315.993788819876
"836","O","LPG",2043,327.697262479871
"837","O","MeOH",2043,682.990083905415
"838","O","NH3",2043,781.049475262369
"839","O","RefPO",2043,112.353347135956
"840","O","H2",2043,1179.71014492754
"841","C","Oil",2044,153.592833333333
"842","C","LNG",2044,421.958333333333
"843","C","LPG",2044,515.726851851852
"844","C","MeOH",2044,1010.47916666667
"845","C","NH3",2044,1140.74252873563
"846","C","RefPO",2044,146.278888888889
"847","C","H2",2044,1462.78888888889
"848","T","Oil",2044,191.670921985816
"849","T","LNG",2044,641.755319148936
"850","T","LPG",2044,617.986603624901
"851","T","MeOH",2044,1024.55673758865
"852","T","NH3",2044,1074.01809733431
"853","T","RefPO",2044,171.13475177305
"854","T","H2",2044,2053.6170212766
"855","B","Oil",2044,215.505084745763
"856","B","LNG",2044,801.7302259887
"857","B","LPG",2044,712.649089767734
"858","B","MeOH",2044,1323.27683615819
"859","B","NH3",2044,1453.21436456913
"860","B","RefPO",2044,193.840552416824
"861","B","H2",2044,1436.70056497175
"862","G","Oil",2044,180.52442159383
"863","G","LNG",2044,531.902313624678
"864","G","LPG",2044,573.093401885175
"865","G","MeOH",2044,1076.81233933162
"866","G","NH3",2044,1195.19617055226
"867","G","RefPO",2044,160.466152527849
"868","G","H2",2044,1633.31619537275
"869","O","Oil",2044,93.1511387163561
"870","O","LNG",2044,311.889973380656
"871","O","LPG",2044,323.441453876236
"872","O","MeOH",2044,674.120082815735
"873","O","NH3",2044,770.905975583637
"874","O","RefPO",2044,110.894212757567
"875","O","H2",2044,1164.38923395445
"876","C","Oil",2045,0
"877","C","LNG",2045,191.726618705036
"878","C","LPG",2045,234.332533972822
"879","C","MeOH",2045,1377.40439227565
"880","C","NH3",2045,1943.71123790623
"881","C","RefPO",2045,0
"882","C","H2",2045,2492.44604316547
"883","T","Oil",2045,0
"884","T","LNG",2045,303.343949044586
"885","T","LPG",2045,292.10898796886
"886","T","MeOH",2045,1452.85786121354
"887","T","NH3",2045,1903.74478365912
"888","T","RefPO",2045,0
"889","T","H2",2045,3640.12738853503
"890","B","Oil",2045,0
"891","B","LNG",2045,393.092105263158
"892","B","LPG",2045,349.415204678362
"893","B","MeOH",2045,1946.42659279778
"894","B","NH3",2045,2671.94192377495
"895","B","RefPO",2045,0
"896","B","H2",2045,2641.57894736842
"897","G","Oil",2045,0
"898","G","LNG",2045,247.250252270434
"899","G","LPG",2045,266.397578203834
"900","G","MeOH",2045,1501.64108555951
"901","G","NH3",2045,2083.41278402171
"902","G","RefPO",2045,0
"903","G","H2",2045,2847.12411705348
"904","O","Oil",2045,0
"905","O","LNG",2045,139.167502507522
"906","O","LPG",2045,144.321854452246
"907","O","MeOH",2045,902.391384680356
"908","O","NH3",2045,1289.93878186283
"909","O","RefPO",2045,0
"910","O","H2",2045,1948.34503510532
"911","C","Oil",2046,0
"912","C","LNG",2046,189.170263788969
"913","C","LPG",2046,231.208100186517
"914","C","MeOH",2046,1359.03900037864
"915","C","NH3",2046,1917.79508806748
"916","C","RefPO",2046,0
"917","C","H2",2046,2459.21342925659
"918","T","Oil",2046,0
"919","T","LNG",2046,299.299363057325
"920","T","LPG",2046,288.214201462609
"921","T","MeOH",2046,1433.48642306403
"922","T","NH3",2046,1878.361519877
"923","T","RefPO",2046,0
"924","T","H2",2046,3591.5923566879
"925","B","Oil",2046,0
"926","B","LNG",2046,387.850877192982
"927","B","LPG",2046,344.756335282651
"928","B","MeOH",2046,1920.47423822715
"929","B","NH3",2046,2636.31603145795
"930","B","RefPO",2046,0
"931","B","H2",2046,2606.35789473684
"932","G","Oil",2046,0
"933","G","LNG",2046,243.953582240161
"934","G","LPG",2046,262.84561049445
"935","G","MeOH",2046,1481.61920441872
"936","G","NH3",2046,2055.63394690142
"937","G","RefPO",2046,0
"938","G","H2",2046,2809.16246215943
"939","O","Oil",2046,0
"940","O","LNG",2046,137.311935807422
"941","O","LPG",2046,142.397563059549
"942","O","MeOH",2046,890.359499551285
"943","O","NH3",2046,1272.73959810466
"944","O","RefPO",2046,0
"945","O","H2",2046,1922.36710130391
"946","C","Oil",2047,0
"947","C","LNG",2047,186.613908872902
"948","C","LPG",2047,228.083666400213
"949","C","MeOH",2047,1340.67360848164
"950","C","NH3",2047,1891.87893822873
"951","C","RefPO",2047,0
"952","C","H2",2047,2425.98081534772
"953","T","Oil",2047,0
"954","T","LNG",2047,295.254777070063
"955","T","LPG",2047,284.319414956357
"956","T","MeOH",2047,1414.11498491451
"957","T","NH3",2047,1852.97825609488
"958","T","RefPO",2047,0
"959","T","H2",2047,3543.05732484076
"960","B","Oil",2047,0
"961","B","LNG",2047,382.609649122807
"962","B","LPG",2047,340.097465886939
"963","B","MeOH",2047,1894.52188365651
"964","B","NH3",2047,2600.69013914096
"965","B","RefPO",2047,0
"966","B","H2",2047,2571.13684210526
"967","G","Oil",2047,0
"968","G","LNG",2047,240.656912209889
"969","G","LPG",2047,259.293642785066
"970","G","MeOH",2047,1461.59732327792
"971","G","NH3",2047,2027.85510978113
"972","G","RefPO",2047,0
"973","G","H2",2047,2771.20080726539
"974","O","Oil",2047,0
"975","O","LNG",2047,135.456369107322
"976","O","LPG",2047,140.473271666852
"977","O","MeOH",2047,878.327614422214
"978","O","NH3",2047,1255.54041434649
"979","O","RefPO",2047,0
"980","O","H2",2047,1896.38916750251
"981","C","Oil",2048,0
"982","C","LNG",2048,184.057553956834
"983","C","LPG",2048,224.959232613909
"984","C","MeOH",2048,1322.30821658463
"985","C","NH3",2048,1865.96278838998
"986","C","RefPO",2048,0
"987","C","H2",2048,2392.74820143885
"988","T","Oil",2048,0
"989","T","LNG",2048,291.210191082802
"990","T","LPG",2048,280.424628450106
"991","T","MeOH",2048,1394.743546765
"992","T","NH3",2048,1827.59499231276
"993","T","RefPO",2048,0
"994","T","H2",2048,3494.52229299363
"995","B","Oil",2048,0
"996","B","LNG",2048,377.368421052631
"997","B","LPG",2048,335.438596491228
"998","B","MeOH",2048,1868.56952908587
"999","B","NH3",2048,2565.06424682396
"1000","B","RefPO",2048,0
"1001","B","H2",2048,2535.91578947368
"1002","G","Oil",2048,0
"1003","G","LNG",2048,237.360242179616
"1004","G","LPG",2048,255.741675075681
"1005","G","MeOH",2048,1441.57544213713
"1006","G","NH3",2048,2000.07627266084
"1007","G","RefPO",2048,0
"1008","G","H2",2048,2733.23915237134
"1009","O","Oil",2048,0
"1010","O","LNG",2048,133.600802407222
"1011","O","LPG",2048,138.548980274156
"1012","O","MeOH",2048,866.295729293142
"1013","O","NH3",2048,1238.34123058832
"1014","O","RefPO",2048,0
"1015","O","H2",2048,1870.4112337011
"1016","C","Oil",2049,0
"1017","C","LNG",2049,181.501199040767
"1018","C","LPG",2049,221.834798827604
"1019","C","MeOH",2049,1303.94282468762
"1020","C","NH3",2049,1840.04663855123
"1021","C","RefPO",2049,0
"1022","C","H2",2049,2359.51558752998
"1023","T","Oil",2049,0
"1024","T","LNG",2049,287.165605095541
"1025","T","LPG",2049,276.529841943855
"1026","T","MeOH",2049,1375.37210861549
"1027","T","NH3",2049,1802.21172853064
"1028","T","RefPO",2049,0
"1029","T","H2",2049,3445.9872611465
"1030","B","Oil",2049,0
"1031","B","LNG",2049,372.127192982456
"1032","B","LPG",2049,330.779727095516
"1033","B","MeOH",2049,1842.61717451523
"1034","B","NH3",2049,2529.43835450696
"1035","B","RefPO",2049,0
"1036","B","H2",2049,2500.6947368421
"1037","G","Oil",2049,0
"1038","G","LNG",2049,234.063572149344
"1039","G","LPG",2049,252.189707366297
"1040","G","MeOH",2049,1421.55356099633
"1041","G","NH3",2049,1972.29743554055
"1042","G","RefPO",2049,0
"1043","G","H2",2049,2695.27749747729
"1044","O","Oil",2049,0
"1045","O","LNG",2049,131.745235707121
"1046","O","LPG",2049,136.624688881459
"1047","O","MeOH",2049,854.263844164071
"1048","O","NH3",2049,1221.14204683015
"1049","O","RefPO",2049,0
"1050","O","H2",2049,1844.4332998997
"1051","C","Oil",2050,0
"1052","C","LNG",2050,0
"1053","C","LPG",2050,0
"1054","C","MeOH",2050,1338.54129706288
"1055","C","NH3",2050,2203.68160489044
"1056","C","RefPO",2050,0
"1057","C","H2",2050,2825.80940491053
"1058","T","Oil",2050,0
"1059","T","LNG",2050,0
"1060","T","LPG",2050,0
"1061","T","MeOH",2050,1443.33630686887
"1062","T","NH3",2050,2206.47964153516
"1063","T","RefPO",2050,0
"1064","T","H2",2050,4218.98305084746
"1065","B","Oil",2050,0
"1066","B","LNG",2050,0
"1067","B","LPG",2050,0
"1068","B","MeOH",2050,1990.06844465424
"1069","B","NH3",2050,3187.15942477192
"1070","B","RefPO",2050,0
"1071","B","H2",2050,3150.94170403587
"1072","G","Oil",2050,0
"1073","G","LNG",2050,0
"1074","G","LPG",2050,0
"1075","G","MeOH",2050,1476.78670360111
"1076","G","NH3",2050,2390.41742286751
"1077","G","RefPO",2050,0
"1078","G","H2",2050,3266.66666666666
"1079","O","Oil",2050,0
"1080","O","LNG",2050,0
"1081","O","LPG",2050,0
"1082","O","MeOH",2050,867.912416700666
"1083","O","NH3",2050,1447.42760402744
"1084","O","RefPO",2050,0
"1085","O","H2",2050,2186.21877691645
